provider_player_id,provider_player_name,reep_id,reep_name,date_of_birth,key_sofascore,key_api_football,local_player_id,local_player_name,status,confidence,source_url,last_verified_at
38532,Ervin Zukanović,reep_p0efd264d,Ervin Zukanović,1987-02-11,48543,30777,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
50849,Etrit Berisha,reep_p4958ddd8,Etrit Berisha,1989-03-10,35656,30416,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21636,Eugenio Lamanna,reep_p30c0c65d,Eugenio Lamanna,1989-08-07,41472,30820,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
45579,Everton Luiz Guimaraes Bilher,reep_pd1a6148f,Everton Luiz,1988-05-24,334467,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20449,Fabio Borini,reep_p3193b54e,Fabio Borini,1991-03-29,89510,1648,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
415809,Fabio Depaoli,reep_p32bef6e0,Fabio Depaoli,1997-04-24,830288,30747,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22732,Fabio Pisacane,reep_p921aa16e,Fabio Pisacane,1986-01-28,,30555,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20479,Fabio Quagliarella,reep_pb661db8f,Fabio Quagliarella,1983-01-31,11621,30463,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21607,Fabrizio Cacciatore,reep_pb2ac4d8a,Fabrizio Cacciatore,1986-10-08,44136,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
434142,Fabrizio Caligara,reep_p0a985e7b,Fabrizio Caligara,2000-04-12,839223,56318,163,Fabrizio Caligara,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
25849,Faouzi Ghoulam,reep_p70108d0e,Faouzi Ghoulam,1991-02-01,133236,316,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
246061,Federico Bernardeschi,reep_pc7c3ca5f,Federico Bernardeschi,1994-02-16,294597,873,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
239298,Federico Bonazzoli,reep_pc68416fe,Federico Bonazzoli,1997-05-21,284363,31436,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
456492,Federico Brancolini,reep_p68a866c8,Federico Brancolini,2001-07-14,848420,30391,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21528,Federico Ceccherini,reep_p8792bdf6,Federico Ceccherini,1992-05-11,139410,30397,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
447804,Federico Chiesa,reep_pcc8e4c04,Federico Chiesa,1997-10-25,845386,30410,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
259292,Federico Di Francesco,reep_p087c27e1,Federico Di Francesco,1994-06-14,320979,30539,3354,Federico Di Francesco,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
3463,Federico Julián Fazio,reep_p197c7638,Federico Fazio,1987-03-17,,768,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20842,Federico Peluso,reep_p74a17b4b,Federico Peluso,1984-01-20,44104,,53,Federico Peluso,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
471286,Federico Ravaglia,reep_p8cbb8484,Federico Ravaglia,1999-11-11,850952,31098,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
250956,Federico Ricci,reep_pa1cf2c82,Federico Ricci,1994-05-27,,30638,3334,Federico Ricci,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20448,Federico Viviani,reep_p80304ccf,Federico Viviani,1992-03-24,148199,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
40806,Felipe  Anderson Pereira Gomes,reep_p63946f9e,Felipe Anderson,1993-04-15,152276,2412,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20928,Felipe Dias da Silva dal Belo,reep_pebf343ca,Felipe dal Belo,1984-07-31,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
149848,Felipe Nicolás Avenatti Dovillabichus,reep_pf4bf1d12,Felipe Avenatti,1993-04-26,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
101635,Felipe Salvador Caicedo Corozo,reep_p7839cf06,Felipe Caicedo,1988-09-05,18841,1861,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21091,Ferdinando Coppola,reep_p2c4e47bd,Ferdinando Coppola,1978-06-10,11622,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
448299,Ferdinando Del Sole,reep_pa35b4c74,Ferdinando Del Sole,1998-01-17,847376,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
174,Filip Đuričić,reep_p5c16299b,Filip Đuričić,1992-01-30,,30536,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
50805,Filip Helander,reep_p3593febe,Filip Helander,1993-04-22,168749,2854,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
134420,Filippo Costa,reep_p77082931,Filippo Costa,1995-05-21,186833,30854,347,Filippo Costa,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
351009,Filippo Melegoni,reep_p33fdd18d,Filippo Melegoni,1999-02-18,795056,31493,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
283832,Filippo Romagna,reep_p06fa0e76,Filippo Romagna,1997-05-26,356032,30556,3366,Filippo Romagna,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20635,Francesco Acerbi,reep_p8742234e,Francesco Acerbi,1988-02-10,126816,1836,3310,Francesco Acerbi,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
302798,Francesco Cassata,reep_p65d0277c,Francesco Cassata,1997-07-16,814624,31081,3343,Francesco Cassata,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
22162,Francesco Magnanelli,reep_pc766dec8,Francesco Magnanelli,1984-11-12,44138,,289,Francesco Magnanelli,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
22559,Francesco Migliore,reep_p279a598a,Francesco Migliore,1988-04-17,45817,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22053,Francesco Rossi,reep_pddf7d413,Francesco Rossi,1991-04-27,80074,30419,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
263432,Francesco Vicari,reep_pc31abfad,Francesco Vicari,1994-08-03,328103,30863,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
24024,Francesco Zampano,reep_p32720ec2,Francesco Zampano,1993-09-30,235656,31079,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
285109,Franck Yannick Kessié,reep_p70d989c2,Franck Kessié,1996-12-19,359226,1642,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3736,Franco Zuculini,reep_p552b2b07,Franco Zuculini,1990-09-05,61526,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20490,Gabriel Alejandro Paletta,reep_pfcfd5984,Gabriel Paletta,1986-02-15,16813,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
405607,Gabriele Gori,reep_p76a07637,Gabriele Gori,1999-02-13,826199,30971,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
343915,Gabriele Marchegiani,reep_p5869f910,Gabriele Marchegiani,1996-06-03,788789,56607,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
24838,Gaetano Letizia,reep_p6b016231,Gaetano Letizia,1990-06-29,132295,30620,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20689,Gastón Exequiel Ramírez Pereyra,reep_p3f81396d,Gastón Ramírez,1990-12-02,135590,30455,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
137161,George Alexandru Puşcaş,reep_p2bc58619,George Pușcaș,1996-04-08,,31562,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
86328,Germán Alejandro Pezzella,reep_pbf290065,Germán Pezzella,1991-06-27,158241,2469,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
340019,Gerson Santos da Silva,reep_p43a629e1,Gerson Santos Putin,1997-05-20,611876,30408,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20845,Giacomo Bonaventura,reep_p6534c554,Giacomo Bonaventura,1989-08-22,,1638,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
24725,Giacomo Poluzzi,reep_p5ee7d2a6,Giacomo Poluzzi,1988-02-25,,30851,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20536,Giampaolo Pazzini,reep_p193d6248,Giampaolo Pazzini,1984-08-02,2033,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
125286,Giancarlo González Castro,reep_p6b54fe4e,Giancarlo González,1988-02-08,,2833,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
286225,Gianfilippo Felicioli,reep_p7d1bb85b,Gian Filippo Felicioli,1997-09-30,363858,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21376,Gianluca Caprari,reep_p7985ecf3,Gianluca Caprari,1993-07-30,148458,30460,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21578,Gianluca Di Chiara,reep_pca0a489d,Gianluca Di Chiara,1993-12-26,139094,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
272280,Gianluca Gaudino,reep_p76223405,Gianluca Gaudino,1996-11-11,352594,953,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
115933,Gianluca Lapadula,reep_p060acca8,Gianluca Lapadula,1990-02-07,147368,30790,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
346913,Gianluca Mancini,reep_pc99c1ea8,Gianluca Mancini,1996-04-17,611210,30425,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20771,Gianluca Pegolo,reep_p31fdf666,Gianluca Pegolo,1981-03-25,43985,,3302,Gianluca Pegolo,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
347024,Gianluca Scamacca,reep_p10dfb42c,Gianluca Scamacca,1999-01-01,807301,30544,3346,Gianluca Scamacca,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20455,Gianluigi Buffon,reep_p9711d3ff,Gianluigi Buffon,1978-01-28,2069,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
350999,Gianluigi Donnarumma,reep_p9e69561d,Gianluigi Donnarumma,1999-02-25,824509,1622,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22270,Gianmarco Ferrari,reep_p128ce702,Gianmarco Ferrari,1992-05-15,170887,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
338249,Gil Bastião Dias,reep_pa1d6da90,Gil Bastião Dias,1996-09-28,583838,1615,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20461,Giorgio Chiellini,reep_p0395f319,Giorgio Chiellini,1984-08-14,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
368642,Giovanni Crociata,reep_p6df6093a,Giovanni Crociata,1997-08-11,826570,31237,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
269152,Giovanni Pablo Simeone,reep_pc5fd227d,Giovanni Simeone,1995-07-05,341143,30414,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
461671,Giovanni Volpicelli,reep_pf8c22c00,Giovanni Volpicelli,1999-09-24,850033,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
388398,Giuseppe Pezzella,reep_p2204914a,Giuseppe Pezzella,1997-11-29,814589,30775,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3548,Giuseppe Rossi,reep_p6b090e0e,Giuseppe Rossi,1987-02-01,777,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
295273,Godfred Donsah,reep_p2699fb33,Godfred Donsah,1996-06-07,368418,30477,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3323,Gonzalo Gerardo Higuaín,reep_pb0916e85,Gonzalo Higuaín,1987-12-10,19438,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21177,Goran Pandev,reep_pefa9f629,Goran Pandev,1983-07-27,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
241675,Guido Guerrieri,reep_p5f56679a,Guido Guerrieri,1996-02-25,,1833,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
70834,Guilherme Costa Marques,reep_pee848dd6,Guilherme Costa Marques,1991-05-21,,49908,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
113927,Gustavo Raúl Gómez Portillo,reep_pd6921cd2,Gustavo Gómez,1993-05-06,220833,2502,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
15524,Hakan Çalhanoğlu,reep_p578d2983,Hakan Çalhanoğlu,1994-02-08,135700,1640,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
280419,Hans Hateboer,reep_p78e31822,Hans Hateboer,1994-01-09,356352,30423,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3795,Héctor Alfredo Moreno Herrera,reep_p4d5e5480,Héctor Moreno,1988-01-17,32946,2874,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
293198,Hermes Aristóteles Romero,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
69874,Hrvoje Milić,reep_p6deaa7cb,Hrvoje Milić,1989-05-10,49909,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
8148,Iago Falqué Silva,reep_pe7af83a3,Iago Falque,1990-01-04,46707,30512,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22377,Ibrahima M'baye,reep_pc7d114a7,Ibrahima Mbaye,1994-11-19,249627,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20390,Ignazio Abate,reep_pe1f0b13a,Ignazio Abate,1986-11-12,27916,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22158,Isaac Cofie,reep_p7dd227dd,Isaac Cofie,1991-09-20,45926,,391,Isaac Cofie,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
14812,Ivan Perišić,reep_p6f31e1da,Ivan Perišić,1989-02-02,38710,207,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21564,Ivan Radovanović,reep_p6d97c6a0,Ivan Radovanović,1988-08-29,19394,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
105361,Ivan Strinić,reep_pac24c689,Ivan Strinić,1987-07-17,38153,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
69417,Ivan Vargić,reep_p13d48db3,Ivan Vargić,1987-03-15,,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
14904,Jacopo Sala,reep_p8d95bef6,Jacopo Sala,1991-12-05,100568,30448,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
192,Jagoš Vuković,reep_paaa20140,Jagoš Vuković,1988-06-10,,1601,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
354547,Jakub Jankto,reep_p8bfc3b8b,Jakub Jankto,1996-01-19,,30453,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21620,Jasmin Kurtič,reep_pe5fc8dd1,Jasmin Kurtić,1989-01-10,61445,30865,3305,Jasmin Kurtič,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
385655,Jean-Claude Billong,reep_p559902d1,Jean-Claude Billong,1993-12-28,,31635,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
56026,Jens Stryger Larsen,reep_pfdc1268d,Jens Stryger Larsen,1991-02-21,44848,2733,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
11063,Jesús Joaquín Fernández Sáez de la Torre,reep_p1856bbbb,Suso,1993-11-19,96370,1650,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
145787,Joachim Andersen,reep_pa37df5df,Joachim Andersen,1996-05-31,362682,2729,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
40767,João Felipe Schmidt Urbano,reep_p1b80e643,João Schmidt,1993-05-19,244591,32901,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
70965,João Mário Naval da Costa Eduardo ,reep_p98f2cb5d,João Mário,1993-01-19,97001,206,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3431,João Miranda de Souza Filho,reep_pad7d0f4d,Miranda,1984-09-07,13017,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
135903,João Pedro Cavaco Cancelo,reep_p8e2f2807,João Cancelo,1994-05-27,138892,855,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
116171,João Pedro Geraldino dos Santos Galvão,reep_p0e0038d6,João Pedro Galvao,1992-03-09,123208,30562,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20525,Joel Chukwuma Obi,reep_p13ac57f6,Joel Obi,1991-05-22,79403,49938,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
137298,Jonathan Cristian Silva,reep_p8f7b21cf,Jonathan Silvá,1994-06-29,155711,47408,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
25541,Jordan Veretout,reep_pcf4a5cae,Jordan Veretout,1993-03-01,151124,30409,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
37745,Jordan Zacharie Lukaku Menama Mokelenge,reep_pb199d0e8,Jordan Lukaku,1994-07-25,,1843,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21315,Jorge Luiz Frello Filho,reep_pc72ae09a,Jorginho,1991-12-20,132874,2289,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
86366,José Luis Palomino,reep_pfa988bb1,José Luis Palomino,1990-01-05,79680,30428,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
7949,José Manuel  Reina Páez,reep_p2e9a4ea3,Pepe Reina,1982-08-31,26937,1624,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3313,José María Callejón Bueno,reep_p433e8fea,José Callejón,1987-02-11,40965,330,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20460,José Martín Cáceres Silva,reep_pfe7be894,Martín Cáceres,1987-04-07,28186,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
239294,José Mauri,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22383,Joseph Alfred Duncan,reep_p7a63d9ce,Alfred Duncan,1993-03-10,,30532,3326,Alfred Duncan,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
20820,Josip Iličić,reep_p4c5a9fc8,Josip Iličić,1988-01-29,41270,30434,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20518,Juan Guilherme Nunes Jesus,reep_p8f4f0828,Juan Jesus,1991-06-10,108484,774,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20751,Juan Guillermo Cuadrado Bello,reep_pd91bbef8,Juan Cuadrado,1988-05-26,47743,866,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
25726,Kalidou Koulibaly,reep_p31e82027,Kalidou Koulibaly,1991-06-20,126071,318,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
138174,Karol Linetty,reep_p25ed9334,Karol Linetty,1995-02-02,189135,3009,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
289827,Kevin Bonifazi,reep_p50e3c2a5,Kevin Bonifazi,1996-05-19,365992,30853,242,Kevin Bonifazi,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
333913,Kevin Lasagna,reep_pb7db0e77,Kevin Lasagna,1992-08-10,587962,30815,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
114,Kevin Strootman,reep_p1b2dfa26,Kevin Strootman,1990-02-13,,1916,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3710,Khouma El Hadji Babacar,reep_pc99d7057,Khouma Babacar,1993-03-17,88697,30540,3342,Khouma Babacar,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
92966,Konstantinos Manolas,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
658,Kristiano Samuel Armenteros Nunez Mendoza Jansson,reep_p4a6cd44c,Samuel Armenteros,1990-05-27,93870,30632,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20588,Kwadwo Asamoah,reep_pe7b0bc21,Kwadwo Asamoah,1988-12-09,,191,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
404209,Kwang-Song Han,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
82266,Ladislav Krejčí,reep_pe75d4f3b,Ladislav Krejčí,1992-07-05,100408,30480,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
40538,Leandro Castán da Silva,reep_pbc86ba68,Leandro Castán,1986-11-05,30646,10553,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3885,Leandro Daniel Cabrera Sasía,reep_pa6ffc783,Leandro Cabrera,1991-06-17,81992,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22323,Ledian Memushaj,reep_pe688a26a,Ledian Memushaj,1986-12-07,,31494,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20459,Leonardo Bonucci,reep_pabebcae0,Leonardo Bonucci,1987-05-01,15444,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
134429,Leonardo Capezzi,reep_p5aa97e8a,Leonardo Capezzi,1995-03-28,800373,31053,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
392384,Leonardo Marson,,,,,,3347,Leonardo Marson,reep_missing,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
22933,Leonardo Pavoletti,reep_pf045820d,Leonardo Pavoletti,1988-11-26,132704,30573,399,Leonardo Pavoletti,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
86785,Lisandro Ezequiel López,reep_p5791d943,Lisandro Ezequiel López,1989-09-01,174377,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
350569,Lorenco Šimić,reep_p525e7e69,Lorenco Šimić,1996-07-15,791203,30862,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
536520,Lorenzo Bruzzi,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20526,Lorenzo Crisetig,reep_pcb29cf27,Lorenzo Crisetig,1993-01-20,104922,30625,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20927,Lorenzo De Silvestri,reep_p3800add0,Lorenzo De Silvestri,1988-05-23,14718,30498,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21678,Lorenzo Del Pinto,reep_p2ff4c05c,Lorenzo Del Pinto,1990-06-17,,30626,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21385,Lorenzo Insigne,reep_p6d711716,Lorenzo Insigne,1991-06-04,106258,331,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
328333,Lorenzo Pellegrini,reep_pedf0ce14,Lorenzo Pellegrini,1996-06-19,555540,782,3329,Lorenzo Pellegrini,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
21006,Lorenzo Tonelli,reep_peaea9155,Lorenzo Tonelli,1990-01-17,24818,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
284960,Lorenzo Venuti,reep_p25c86273,Lorenzo Venuti,1995-04-12,357756,31730,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
352722,Ľubomír Tupta,reep_pb6e5a021,Ľubomír Tupta,1998-03-27,815553,30943,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21872,Luca Antei,reep_p1bb21f85,Luca Antei,1992-04-19,,30614,405,Luca Antei,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
21272,Luca Antonelli,reep_p2c872c2e,Luca Antonelli,1987-02-11,19172,31039,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
21639,Luca Ceppitelli,,,,,,,,reep_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20850,Luca Cigarini,reep_p6f0ca9ac,Luca Cigarini,1986-06-20,12656,30560,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
472938,Luca Crosta,reep_p3f0131ad,Luca Crosta,1998-02-23,851675,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
238832,Luca Garritano,reep_p956a581e,Luca Garritano,1994-02-11,280087,31334,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
292310,Luca Mazzitelli,reep_p92f6a426,Luca Mazzitelli,1995-11-15,369866,30780,3335,Luca Mazzitelli,unique_name_match,reviewed_exact_name,https://github.com/withqwerty/reep,2026-08-13
22864,Luca Mora,reep_p29fe0453,Luca Mora,1988-05-10,,30837,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
397239,Luca Pellegrini,reep_pe2c3a1f0,Luca Pellegrini,1999-03-07,826186,30554,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
523086,Luca Ranieri,reep_pb62294fe,Luca Ranieri,1999-04-23,893998,31642,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20655,Luca Rigoni,reep_p5c4383e5,Luca Rigoni,1984-12-07,11724,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
23386,Luca Rizzo,reep_p6af73799,Luca Rizzo,1992-04-24,177295,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
20776,Luca Rossettini,reep_p501e9415,Luca Rossettini,1985-05-09,29718,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
360778,Luca Sparandeo,reep_p7899bd2b,Luca Sparandeo,1999-08-18,866179,31202,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
262384,Luca Vido,reep_p37b6deda,Luca Vido,1997-02-03,326165,31407,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
86301,Lucas  Nahuel Castro,reep_pe9790627,Lucas Castro,1989-04-09,122711,30567,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
7965,Lucas  Pezzini Leiva,reep_p13fc7cb2,Lucas Leiva,1987-01-09,27234,,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
334817,Lucas Ariel Boyé,reep_p85782bba,Lucas Boyé,1996-02-28,814385,608,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
37732,Lucas Rodrigo Biglia,reep_pcaf6453a,Lucas Biglia,1986-01-30,17799,1637,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
333571,Lucas Torreira Di Pascua,reep_p2628162f,Lucas Torreira,1996-02-11,754794,1462,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
22817,Luigi Sepe,reep_p1fff573f,Luigi Sepe,1991-05-08,,31008,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
3484,Luis Alberto Romero Alconchel,reep_pf6940574,Luis Alberto,1992-09-28,111416,1859,,,local_missing,unresolved,https://github.com/withqwerty/reep,2026-08-13
